Region,District,Ward,Village,Date,Date2,Start time,End time,Transport used,Dogs without collars,Dogs with collars,Totalcounts,Comments,Correct_Village,Correct_Ward,Correct_District,Correct_Region
Morogoro,Morogoro urban , Kauzeni  , Nyambutwa  ,20/12/2014,20-Dec-14,16:00,17:00,foot,2,7,NA,NA,Nyambutwa,Mzinga,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mlimani  , Nyandila  ,23/12/2014,23-Dec-14,16:48,17:56,foot,2,4,NA,NA,Nyandira,Mlimani,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mafisa  , Nyerere  ,31/12/2014,31-Dec-14,17:00,18:15,foot,5,8,NA,NA,Mafisa,Mwembesongo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingo  , Pamba Flats  ,19/01/2015,19-Jan-15,17:58,18:48,bicycle,0,1,NA,NA,Kingo,Kingo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingo  , Railway Flats  ,17/01/2015,17-Jan-15,16:48,17:56,bicycle,1,1,NA,NA,Railways Flats,Kingo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingo  , Reli  ,17/01/2015,17-Jan-15,16:00,16:48,foot,1,0,NA,NA,Reli,Kingo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mlimani  , Ruvuma  ,21/12/2014,21-Dec-14,17:31,18:26,bicycle,3,7,NA,NA,Ruvuma,Mlimani,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mwembesongo  , Saadani  ,23/12/2014,23-Dec-14,16:48,18:12,foot,0,0,NA,NA,Saadan,Mwembesongo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mji Mkuu  , Short  ,23/12/2014,23-Dec-14,18:00,18:47,Motorcycle,1,0,NA,NA,Short,Mji Mkuu,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Sultan Area  , Shule  ,24/12/2014,24-Dec-14,15:10,15:54,Motorcycle,0,2,NA,NA,Shule,Sultan Area,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mji Mpya  , Simu A  ,15/01/2015,15-Jan-15,16:00,16:40,Motorcycle,2,0,NA,NA,"Simu ""A""",Mji Mpya,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mji Mpya  , Simu C  ,21/12/2014,21-Dec-14,16:50,18:01,Motorcycle,0,1,NA,NA,"Simu ""C""",Mji Mpya,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Bigwa  , Stendi  ,17/01/2015,17-Jan-15,16:48,17:56,bicycle,0,0,NA,NA,Bigwa barabarani,Bigwa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingo  , Sultan  ,20/01/2015,20-Jan-15,16:00,18:00,foot,1,2,NA,NA,Sultani,Kingo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mwembesongo  , Sume  ,23/12/2014,23-Dec-14,15:12,16:12,foot,0,0,NA,NA,Sume,Mwembesongo,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingolwira  , Tangi la Maji  ,02/01/2015,02-Jan-15,16:00,16:49,foot,0,1,NA,NA,Tanki la Maji,Kingolwira,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Magadu  , Tiba Sua/Road  ,23/12/2014,23-Dec-14,16:00,18:00,foot,0,5,NA,NA,Tiba Road,Mbuyuni,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Bigwa  , Transfoma  ,23/12/2014,23-Dec-14,17:58,18:48,foot,0,3,NA,NA,Misongeni 'B',Bigwa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Tungi  , Tubuyu  ,22/12/2014,22-Dec-14,17:19,18:51,foot,0,1,NA,NA,Tubuyu,Kingolwira,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mlimani  , Tulo  ,23/12/2014,23-Dec-14,16:00,17:00,Motorcycle,1,2,NA,NA,Tulo,Mlimani,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Tungi  , Tungi Kambini A  ,08/01/2015,08-Jan-15,15:52,17:36,foot,0,0,NA,NA,Tungi Kambini 'A',Kingolwira,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Tungi  , Tungi Kambini B  ,08/01/2015,08-Jan-15,16:00,17:00,foot,0,1,NA,NA,Tungi Kambini B,Kingolwira,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Chamwino  , Tupendane  ,22/12/2014,22-Dec-14,16:00,17:00,foot,1,2,NA,NA,Tupendane,Mazimbu,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kilakala  , Ualimu  ,21/12/2014,21-Dec-14,16:48,17:42,foot,1,1,NA,NA,Ualimu,Kilakala,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mji Mkuu  , Uhuru  ,23/12/2014,23-Dec-14,18:03,18:50,foot,0,0,NA,NA,Uhuru,Mji Mkuu,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Uwanja wa Taifa  , Ukutu  ,17/01/2015,17-Jan-15,16:48,17:56,foot,0,1,NA,NA,Ukutu,Uwanja wa Taifa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Sultan Area  , Ukwere  ,21/12/2014,21-Dec-14,14:59,16:00,foot,0,0,NA,NA,Ukwere,Sultan Area,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Sultan Area  , Ulugulu  ,24/12/2014,24-Dec-14,16:00,16:40,foot,0,0,NA,NA,Uluguru,Sultan Area,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Uwanja wa Taifa  , Unguu B  ,12/01/2015,12-Jan-15,16:00,17:00,foot,0,1,NA,NA,Unguu B,Uwanja wa Taifa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Chamwino  , Visegese  ,22/12/2014,22-Dec-14,16:00,17:00,foot,0,7,NA,NA,Visegese,Mazimbu,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kauzeni  , Viswayu  ,22/12/2014,22-Dec-14,16:00,17:00,foot,1,12,NA,NA,Viswayu,Mzinga,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Bigwa  , Vituli  ,22/12/2014,22-Dec-14,16:00,17:00,foot,0,0,NA,NA,Vituli,Bigwa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Bigwa  , Zahanati  ,16/01/2015,16-Jan-15,17:02,18:50,Motorcycle,1,0,NA,NA,Misongeni 'A',Bigwa,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Kingolwira  , Zahanati  ,01/01/2015,01-Jan-15,16:15,17:10,foot,0,2,NA,NA,Zahanati,Kingolwira,Morogoro Urban,Morogoro
Morogoro,Morogoro urban , Mafiga  , Zahanati  ,22/12/2014,22-Dec-14,16:00,18:00,foot,0,0,NA,NA,Zahanati,Mafiga,Morogoro Urban,Morogoro
Mtwara,Mtwara rural, Chawi  , Arusha ,01/07/2014,01-Jul-14,NA,NA,NA,4,2,6,NA,Arusha,Chawi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ndumbwe  , Changalawe ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Changalawe,Ndumbwe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Chawi  , Chawi ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Chawi,Chawi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitere  , Chekeleni ,01/07/2014,01-Jul-14,NA,NA,NA,5,2,7,NA,chekeleni,Kitere,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitere  , Chemchem ,01/07/2014,01-Jul-14,NA,NA,NA,1,0,1,NA,chemchem,Kitere,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nanyamba  , Chikwaya ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Chikaya,Nanyamba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Njengwa  , Chiwindi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Chiwindi,Njengwa,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Dihimba  , Dihimba ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Dihimba,Dihimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Dindwa ,01/07/2014,01-Jul-14,NA,NA,NA,1,0,1,NA,Dindwa,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Ding'wida ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Ding'wida,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nanyamba  , Dinyecha ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Dinyecha,Nanyamba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Njengwa  , Hinju ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Hinju,Njengwa,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mayanga  , Hiyari ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Hiyari,Mayanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Ilala ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Ilala,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Naumbu  , Imekuwa ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Imekuwa,Naumbu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mayanga  , Kawawa ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Kawawa,Mayanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Kihamba ,01/07/2014,01-Jul-14,NA,NA,NA,6,0,6,NA,Kihamba,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mahurunga  , Kihimika ,01/07/2014,01-Jul-14,NA,NA,NA,4,5,9,NA,Kihimika,Mahurunga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Tangazo  , Kilambo ,01/07/2014,01-Jul-14,NA,NA,NA,3,3,6,NA,Kilambo,Tangazo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Namtumbuka  , Kilimahewa ,01/07/2014,01-Jul-14,NA,NA,NA,10,6,16,NA,Kilimahewa,Namtumbuka,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Kilomba chini ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Kilomba chini,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mahurunga  , Kilombero ,01/07/2014,01-Jul-14,NA,NA,NA,5,2,7,NA,Kilombero,Mahurunga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiromba  , Kiromba ,01/07/2014,01-Jul-14,NA,NA,NA,1,3,4,NA,Kiromba,Kiromba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Naumbu  , Kisiwa ,01/07/2014,01-Jul-14,NA,NA,NA,9,0,9,NA,Kisiwa,Naumbu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nitekela  , Kitama bondeni ,01/07/2014,01-Jul-14,NA,NA,NA,0,1,1,NA,Kitama Bondeni,Nitekela,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Kitaya ,01/07/2014,01-Jul-14,NA,NA,NA,2,7,9,NA,Kitaya,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mahurunga  , Kitunguli ,01/07/2014,01-Jul-14,NA,NA,NA,2,1,3,NA,Kitunguli,Mahurunga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mahurunga  , Kivava ,01/07/2014,01-Jul-14,NA,NA,NA,1,6,7,NA,Kivava,Mahurunga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Namtumbuka  , Kiwengulo ,01/07/2014,01-Jul-14,NA,NA,NA,2,2,4,NA,Kiwengulo,Namtumbuka,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiyanga  , Kiyanga ,01/07/2014,01-Jul-14,NA,NA,NA,2,1,3,NA,Mnongodi,Kiyanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Libobe," Libobe""A"" ",01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,"Libobe""A""",Libobe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Libobe," Libobe""B"" ",01/07/2014,01-Jul-14,NA,NA,NA,1,0,1,NA,"Libobe""B""",Libobe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mayanga  , Likonde ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Likonde,Mayanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitere  , Lilido ,01/07/2014,01-Jul-14,NA,NA,NA,0,1,1,NA,Lilido,Kitere,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Lipwidi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Lipwidi,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Litembe ,01/07/2014,01-Jul-14,NA,NA,NA,3,1,4,NA,Litembe,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Muungano, Lyowa ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Lyowa,Muungano,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mpapura, Mabatini ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mabatini,Mpapura,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Madimba ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Madimba,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nitekela  , Maendeleo ,01/07/2014,01-Jul-14,NA,NA,NA,1,2,3,NA,Maendeleo,Nitekela,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Tangazo  , Magomeni ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Magomeni,Tangazo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mahurunga  , Mahurunga ,01/07/2014,01-Jul-14,NA,NA,NA,3,9,12,NA,Mahurunga,Mahurunga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Mailikumi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Maili kumi,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Majengo ,01/07/2014,01-Jul-14,NA,NA,NA,8,5,13,NA,Majengo,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Njengwa  , Majengo ,01/07/2014,01-Jul-14,NA,NA,NA,2,1,3,NA,majengo,Njengwa,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Naumbu  , Majengo ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Majengo,Naumbu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Muungano, Majengo ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Majengo,Naumbu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Makome ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Makome,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mtiniko  , Malamba ,01/07/2014,01-Jul-14,NA,NA,NA,7,3,10,NA,Malamba,Mtiniko,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Dihimba  , Manamawa ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Manamawa,Dihimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Mango pachanne ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Mangopachanne,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mtiniko  , Maranje ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,maranje,Mtiniko,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Tangazo  , Mayaya ,01/07/2014,01-Jul-14,NA,NA,NA,7,2,9,NA,Mayaya,Tangazo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Mayembe chini ,01/07/2014,01-Jul-14,NA,NA,NA,4,0,4,NA,Mayembe chini,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Mayembe juu ,01/07/2014,01-Jul-14,NA,NA,NA,2,5,7,NA,Mayembe juu,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mtimbwilimbwi, Mbambakofi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mbambakofi,Mtimbwilimbwi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Mbawala ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mbawala,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbembaleo, Mbembaleo ,01/07/2014,01-Jul-14,NA,NA,NA,3,14,17,NA,Mbembaleo,Mbembaleo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ndumbwe  , Mbuo ,01/07/2014,01-Jul-14,NA,NA,NA,4,7,11,NA,Mbuo,Ndumbwe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitaya  , Mchanje ,01/07/2014,01-Jul-14,NA,NA,NA,1,3,4,NA,Mchanje,Kitaya,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Mduwi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mduwi,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Naumbu  , Mgao ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mgao,Naumbu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nitekela  , Migombani ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Migombani,Nitekela,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Mihembe ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mihembe,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiromba  , Mikumbi ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mikumbi,Kiromba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Milangominne  , Milangominne ,01/07/2014,01-Jul-14,NA,NA,NA,0,1,1,NA,Milango Minne,Milango Minne,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Minyembe ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Minyembe,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiromba  , Misufini ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Misufini,Kiromba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Mitambo ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mitambo,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Nitekela  , Miule ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Miule,Nitekela,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiyanga  , Mkahara ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mkahara,Kiyanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Chawi  , Mkomo ,01/07/2014,01-Jul-14,NA,NA,NA,3,2,5,NA,Mkomo,Chawi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitere  , Mkonye ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Mkonye,Kitere,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Msanga mkuu  , Mkubiru ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mkubiru,Msanga Mkuu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Milangominne  , Mkubwanana ,01/07/2014,01-Jul-14,NA,NA,NA,4,3,7,NA,Mkumbwanana,Milango Minne,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mayanga  , Mkunwa ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mkunwa,Mayanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Mkutimango ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mkutimango,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Muungano, Mkwajuni ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mkwajuni,Muungano,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Muungano, Mkwajunichini ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mkwajuni Chini,Muungano,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Tangazo  , Mnaida ,01/07/2014,01-Jul-14,NA,NA,NA,6,1,7,NA,Mnaida,Tangazo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Mnawene ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnawene,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Msanga mkuu  , Mnete ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnete,Msanga Mkuu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Mngoji ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mngoji,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Mnima ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnima,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mtiniko  , Mnivata ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnivata,Mtiniko,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Namtumbuka  , Mnongodi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnongodi,Namtumbuka,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Milangominne  , Mnyahi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnyahi,Milango Minne,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Milangominne  , Mnyawibarabarani ,01/07/2014,01-Jul-14,NA,NA,NA,3,1,4,NA,Mnyawi Barabarani,Milango Minne,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Milangominne  , Mnyawisokoni ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mnyawi sokonii,Milango Minne,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Libobe, Mnyija ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnyija,Libobe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ndumbwe  , Mnyundo ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mnyundo,Ndumbwe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Moma ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Moma,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiyanga  , Mpanyani ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mpanyani,Kiyanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mpapura, Mpapura ,01/07/2014,01-Jul-14,NA,NA,NA,4,2,6,NA,Mpapura,Mpapura,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Dihimba  , Mpondomo ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mpondomo,Dihimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ziwani  , Msakala ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Msakala,Ziwani,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Msanga mkuu  , Msanga mkuu ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Msanga Mkuu,Msanga Mkuu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mayanga  , Msijute ,01/07/2014,01-Jul-14,NA,NA,NA,1,0,1,NA,Msijute,Mayanga,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Msimbati ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Msimbati,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Mtama ,01/07/2014,01-Jul-14,NA,NA,NA,4,2,6,NA,Mtama,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Mtandi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mtandi,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Madimba  , Mtendachi ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mtendachi,Madimba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mtimbwilimbwi, Mtimbwilimbwi ,01/07/2014,01-Jul-14,NA,NA,NA,2,0,2,NA,Mtimbwilimbwi,Mtimbwilimbwi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mtiniko  , Mtiniko ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Mtiniko,Mtiniko,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mtimbwilimbwi, Mtopwa ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mtopwa,Mtimbwilimbwi,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbembaleo, Mwamko ,01/07/2014,01-Jul-14,NA,NA,NA,1,2,3,NA,Mwamko,Mbembaleo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbembaleo, Mwang'anga ,01/07/2014,01-Jul-14,NA,NA,NA,6,4,10,NA,Mwang'anga,Mbembaleo,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Ndumbwe  , Mwatehi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mwatehi,Ndumbwe,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Muungano, Mwembetogwa ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mwembetogwa,Muungano,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Mwindi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Mwindi,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural,Mbawala, Nachenjele ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Nachenjele,Mbawala,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kiromba  , Nachuma ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Nachuma,Kiromba,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Kitere  , Nakada ,01/07/2014,01-Jul-14,NA,NA,NA,3,3,6,NA,nakada,Kitere,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Msanga mkuu  , Nalingu ,01/07/2014,01-Jul-14,NA,NA,NA,0,0,0,NA,Nalingu,Msanga Mkuu,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Namahukula ,01/07/2014,01-Jul-14,NA,NA,NA,5,0,5,NA,Namahukula,Mnima,Mtwara Rural,Mtwara
Mtwara,Mtwara rural, Mnima  , Namambi ,01/07/2014,01-Jul-14,NA,NA,NA,NA,NA,NA,NA,Namambi,Mnima,Mtwara Rural,Mtwara
